"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Iran, Islamic Rep.","IRN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.99570392597531","6.28382223874404","6.27860684710609","6.03172001658876","5.46519940416825","5.45301638158205","6.05458294986243","5.52984870725349","5.61065130252644","5.06028480964938","5.61886445120093","5.33371022944296","5.61888748965944","6.02189334830954","5.91861926015909","5.67463057181796","5.87352320112677","6.16527563782148","5.87970026853075","5.99570302003137","6.41550314083991","6.59268924158168","5.97690742295701","5.95418675037349","5.91486502334729","","","","","",
"Iraq","IRQ","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.51643345810742","3.04255969255","2.77706837017289","2.84571546930214","2.66412766407796","2.89158206402017","3.26510281502309","3.38428104616188","6.46923177746598","9.98524763008778","8.79479618438724","8.22463419629232","8.17965822285276","6.06587154716113","9.33094534664841","9.91991612130221","11.9316673349185","12.2068114919071","12.4337659634655","10.806823088075","10.2162181704382","10.2519897526417","10.6530011849303","10.8383579222752","11.0926978781224","","","","","",
"Iceland","ISL","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46799506427235","2.7830526618968","2.82079468836477","2.72249201234953","2.84100066814067","2.90141248771566","2.8011957645957","3.13491626410169","3.17465162192841","2.9410514200786","2.6786657031993","3.00063835869513","3.01018988936073","3.039638410189","3.38343037037477","3.5376370210791","3.07004331908802","2.79127553489587","2.64881984051739","2.47798287101407","2.32488887920147","2.24518882904523","2.37811525713394","2.4291569353762","2.55160675071439","2.78782525079767","","","","",
"Israel","ISR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.16602937207249","6.84414891172875","6.56307540414463","6.67282268982675","6.86416585869331","7.12363211554831","7.40938575457754","7.43306632480941","7.64189376266085","8.2494927032763","8.5986100555362","8.38131393425665","8.81127437798032","8.07701547113354","8.93848052594621","9.33004847664913","8.90879925564662","9.48460661981231","8.76700012398492","9.56940838848845","9.48646370392714","10.247704081168","10.3313488444147","11.8970514221853","12.384749683531","12.756803939674","","","","",
"Italy","ITA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.20185538576481","7.37829510885187","7.65728668196637","7.81275517250063","8.25552966059637","7.98748887277742","8.23613219229412","8.42270678306863","8.5894647195368","8.65731918804958","8.98885589988022","9.28466253338401","9.46132738454774","9.20445893701749","9.31495847903336","9.37284568402278","10.2084317230236","10.8294571393498","11.5052657989747","12.0595775701641","11.9961119639853","12.9394539942401","13.4670680186102","14.0783421806843","14.9907284103395","14.8722712947434","","","","",
"Jamaica","JAM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11746938418565","4.44597102114144","4.40447491888455","4.91875336469409","4.99573851531011","4.90471137803277","4.73371552483091","4.76078032392948","4.52422167401989","4.51168166552093","4.39885193149718","4.54160233795242","5.04606683837972","5.11441633805237","5.26117333008202","5.54053523773435","5.24220198990467","5.42930189134299","6.52474972636397","7.33250059073681","8.25508272017204","8.03699029924891","8.38423567998816","8.25148285791598","8.67448412271962","","","","","",
"Jordan","JOR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49649628767694","4.57944176149041","4.94738157129001","5.34952917100605","5.35039999031902","5.44437398737533","5.51630613153269","5.67446556340935","5.71540817763456","6.01434197573315","6.12283695921204","6.65310015889615","6.80640033023793","7.06290771392811","6.55137025620714","6.80429731154885","7.38161079662037","7.7954152869288","8.69057521672916","8.75463451898935","9.51385607454173","10.0165062470836","9.43274192618426","10.0261710682072","9.94989097379356","","","","","",
"Japan","JPN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.50839499648515","5.83149163395641","5.8772606500881","5.94676735610661","5.81731625593114","5.94757913938259","6.11581928803732","6.2225085627763","6.33883167481272","6.31370931789813","6.57193864703703","6.85396956986495","7.05417481524402","7.31680550239087","7.44150937271704","7.79316179552307","8.16259193614409","8.59817639616785","9.01888206544776","9.02501444635491","8.98653960725148","9.90765928509825","10.5138726673623","10.9243633862007","11.2883403894183","11.7822864441775","","","","",
"Kazakhstan","KAZ","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88494782083853","1.69967951212496","1.5648979037994","1.74764675958841","1.7609158110315","1.83664016347158","2.1652004485476","2.57222595397366","2.5619577054721","2.92292489252353","3.30341201830146","3.95809669858825","3.83726771684983","3.93834204399194","3.76178520931018","4.24782977243589","4.01263278816484","4.17084640883355","4.15493663916383","4.66316956045376","4.64841653471284","4.55528759502616","5.09394555559433","4.97721154649323","5.62038297315677","","","","","",
"Kenya","KEN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37475085456142","3.47383888543642","3.43423178128849","3.44216011747772","3.56892084370634","3.63080387408373","3.71488063502228","3.75218844656732","3.77807957505911","3.836795362345","3.81152663960497","3.98806879162382","4.019813590377","4.1241597106741","4.23403610565592","4.4636455135495","4.69613353076518","5.04267552331345","4.97732152164914","4.89261846550439","5.13764713481721","5.45203422144793","5.73995012395185","5.84679656198273","5.66623841524474","","","","","",
"Kyrgyz Republic","KGZ","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32260753968415","1.38970042882998","1.66839762401982","1.85762730440559","2.10013061772385","2.37666791539166","2.24100991194834","2.66408908453031","2.5842329415851","3.10975624938318","3.48723659721387","4.03782114335136","3.64975759598072","3.73743370223017","4.16743587693054","4.23585939012302","4.57169215096947","4.37017490859805","4.51537915631293","5.126699402832","5.40773054785049","4.8653590020602","3.96296672410158","4.68208891349073","5.16140169773668","","","","","",
"Cambodia","KHM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02075519514804","3.11449950641508","3.24262999293649","3.015333402272","3.44322309756626","3.92479190609882","4.2872078486273","3.98582774858621","4.27631522930368","5.88284248488642","6.77658647887004","7.74844947453926","8.64632362982136","9.37578553441336","6.49262520502947","6.67289177460443","6.97210885597581","7.31887605687089","7.74304134594407","7.9182183585196","","","","","",
"Kiribati","KIR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8404356696895","","","","","","","","","","","","","","18.6083431141288","20.1381004717781","16.5898344381462","15.8019516023468","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9764500429155","","","","","","","","","","","","","","12.1319442690787","13.2015909517101","13.9979375172627","13.6742411304974","","","","","","","","","","","","",
"Korea, Rep.","KOR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81730948636272","4.05169804888023","3.96323561798356","3.86439124770785","4.05910032198476","4.14287053937768","4.17759978846865","4.13461301112229","4.32885713063578","4.42008940749963","4.51772167135955","4.7524669569044","4.98147079847984","5.04944612497166","5.29392351286996","5.54427340761919","5.85174231055945","6.09470990208046","6.18949418646283","6.09174974967869","6.01830385487217","5.9863864733451","6.11546963116223","6.23428820018778","6.35012891431595","6.6060292797165","","","","",
"Kuwait","KWT","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.69368866848505","6.58632757554879","6.21802792017378","6.49340978194521","6.76425773601821","6.98029793395935","6.40463076451005","5.94547503124227","6.12622137086076","5.87857281739693","5.98182472799816","6.70536557415424","7.11413125851341","7.21458464544709","8.18409550714434","8.70343870474867","8.31727402005745","7.11908272209803","6.88505143300491","7.63333581943486","7.22221997327101","7.91391072857828","8.35649731763654","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82590134808608","6.05339081217426","6.18005147372473","6.75582528012612","6.85492774075715","7.02372318570395","7.11646516025836","7.33380841688171","7.34634131618623","7.38365042928024","7.7438085663521","7.8546933407403","7.85481300595754","7.96431744634343","8.33023038836929","8.6570998196405","9.05741251935584","9.66675626878735","9.96330209564901","10.0037500801306","10.1853461158679","10.7681736734906","10.8185767748893","11.0930852843972","11.5352945833416","","","","","",
"Lao PDR","LAO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19796350094363","6.48859595073744","7.62569976674605","6.03630524241","6.08304313738645","5.76673235698816","6.19725733395383","5.64137740478898","6.01860470452113","5.80488044828987","6.61615384233781","6.54910860444025","6.92466088740641","7.27315550530139","7.85719992933478","8.728665751417","9.61898369522691","12.2547658591178","10.618694911558","9.61870297669147","10.9578118093692","11.3462900344032","10.5124725377462","11.1318893956708","10.9050406763021","","","","","",
"Liberia","LBR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84356754880755","5.90270703120012","5.75156394681836","5.56403873238049","6.22524859095782","6.49601574295237","7.56310845816835","8.20788644030883","9.64028804731431","9.47194529548924","8.7326372876492","8.61491760518327","5.0648639583698","9.14024478517405","7.138931193686","6.00662087678106","","","","","",
"St. Lucia","LCA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4285566686741","","","","","","","","","","","","","","13.0566822287743","13.0811214866693","14.7929894390284","14.4143210861793","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74705892218476","5.97474212194662","6.10013759067104","6.66788100234831","6.77265388285787","6.94267049110216","7.01565471711122","7.22574462259267","7.23175584641736","7.23583680207943","7.566065918748","7.67761014248703","7.67681713093787","7.78820601785597","8.14703732521625","8.45559430924773","8.88220247326199","9.46311176029666","9.74411285129304","9.78189849985547","9.98855964115619","10.5508351628164","10.6094653121717","10.884367640525","11.3294969562996","","","","","",
"Least developed countries: UN classification","LDC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21740868957816","3.15206748963128","3.18267804003667","3.21318345641287","3.23610597673573","3.34704534255116","3.51630391882809","3.65182249689191","3.72914945190204","3.81160551320944","4.02073588777757","4.1547795960719","4.28611914410249","4.43150925601684","4.80923750146472","5.2019491860774","5.55417262074204","6.00514177008085","6.25843722062302","6.32992195855231","6.58696140508583","6.78996040097696","7.06760525272744","7.30931932378222","7.42219411292438","","","","","",
"Low income","LIC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.36437816794796","7.84502834521621","8.16366948452467","8.47388470858453","9.51750240837731","9.93037343229137","9.37971582696045","9.79661558496227","10.2032079777134","10.109706757345","9.9475069855703","10.353024109831","10.7360224440406","10.9388600603932","11.6887334850363","12.5168640321159","13.7593433825684","14.7994227267945","16.2407733163977","17.0720751601226","17.3240310001899","17.8586330038585","18.4592417129022","21.786360268907","21.823605664386","","","","","",
"Lower middle income","LMC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36131248586353","3.43336387033011","3.65713685908663","3.80945681084993","4.06209583623489","4.18432921996529","4.44928402907031","4.58777662417649","4.62340618899395","4.73725332626738","4.946809913462","5.1760271223074","5.33207455874125","5.61510188404769","5.91730151473545","6.32028784287628","6.76272034163585","7.18033629411129","7.42009952927429","7.5666185152843","7.77043132929076","8.12783185832801","8.39976140762578","8.9395850322593","9.50730411861859","","","","","",
"Low & middle income","LMY","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.72777584354347","2.84944970937697","3.01578138832514","3.19890361028765","3.39981219936472","3.50402938862911","3.69218126860849","3.89402906243128","4.02401075004528","4.14534863158978","4.37788719765315","4.53225128886122","4.65540268461682","4.72372000528224","4.89271245518898","5.14684658796353","5.49154155100192","5.84807457628005","6.16590814261472","6.27596279399068","6.38153377737878","6.65931279794941","6.89851226164768","7.22496759973141","7.56904683003481","","","","","",
"Lesotho","LSO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.976280867639","103.175919962054","192.432987877843","207.152320822449","","","","","","","","","","","","",
"Late-demographic dividend","LTE","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10886900703761","2.23839060437481","2.37412919612996","2.53373990233295","2.76343081139377","2.89452202118006","3.03598599393253","3.27376585049486","3.40860267207984","3.551413639153","3.80801416009072","3.9714704523117","4.12719648782447","4.15804841616827","4.25568849259968","4.46165895399378","4.78487925514982","5.12859185975122","5.50222588242717","5.63344264753333","5.66217838701445","5.92874456899687","6.18183379660632","6.45428975928274","6.80311440037858","","","","","",
"Lithuania","LTU","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46719569872909","2.44417838242901","2.83894570728687","2.94805518017233","3.46142928603102","4.15073007009428","3.96337785041784","4.07650016856624","4.45424388286708","4.68894637279032","5.45518942321128","6.18323689552258","6.52335605904805","6.9706790909895","6.54888155442941","8.80541381940192","9.46076723815983","9.98200927716057","11.3211935349459","11.7942564294575","","","","","",
"Luxembourg","LUX","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34284923161486","3.5148207904638","3.64765394282045","3.83703706168592","4.21551115773891","5.14388440896928","5.36153203067537","5.78231673950093","6.28233373192056","6.96685277830151","7.20985719304882","7.00186050299806","7.16312808269601","7.02254848779127","6.82311425556391","7.23527732343579","8.50020041746705","9.57177166779785","10.0663658338357","10.3472150157316","10.2783852461033","11.4201091955329","11.8647915937973","13.0728289689787","14.7640286995235","15.8436697559541","","","","",
"Latvia","LVA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85091741668876","2.96895200901733","3.14077699579799","3.55091874393107","3.92388358780756","4.44155761553246","4.95266212575199","5.12653367402434","5.70116525880175","5.82600662275386","6.22055754142588","6.84123780134923","7.44903400540991","8.31591944877893","9.24158785910174","8.23223461811506","8.18528699168925","9.57568792069815","9.80892779481852","10.5246513677946","10.9535794593278","","","","","",
"Macao SAR, China","MAC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.36253059497873","8.82044968853415","8.33824095682946","8.16425722507665","8.61067783961613","8.39344663906601","9.13884817574705","8.87795634051758","9.44659088082414","9.1107965830118","9.44342910485732","9.77002949626149","10.0689042312396","10.9152539368254","9.90139286830147","9.96300443537634","10.8581918427247","11.1924260602427","11.6397468507247","12.1386900783144","12.1530282682058","12.1184611485894","12.5454165997556","13.2880897741869","13.7268829117226","","","","","",
"Monaco","MCO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79952616462679","2.00684393905772","2.17385206372709","2.22555253666978","2.50205102821151","2.82271008492983","2.8909838933955","3.12123989933163","3.12228780710881","3.42658853181238","3.66754468045301","4.01362069792532","4.36280296646738","4.81236893681573","4.79886900389798","4.70993112235991","5.16949896759474","5.2936042937388","6.53503631561136","6.50091198302133","","","","","",
"Madagascar","MDG","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7643063167342","11.7090044653043","11.8853608602942","12.6624489239215","","","","","","","","","","","","",
"Middle East & North Africa","MEA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76702330530428","6.71014195468547","6.60228332347363","6.43996018824919","6.28791053935151","6.40592629247776","6.71135225641337","6.67940383760246","7.01324586149472","6.94572777450608","7.32530508876948","7.0398029043438","6.99801625366988","7.30190008411205","7.57769286312092","7.65801382989343","7.83363022745921","8.06525065308078","7.96852249910202","7.80787835426038","7.93264568745073","8.26851093488877","8.07388093920455","8.38501309060214","8.30560307668461","","","","","",
"Mexico","MEX","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41086408592793","4.53302319984686","4.77882999136853","5.69534781603634","5.97002953226976","5.90034500822237","6.2769737888376","6.48336345526613","6.70782909523567","6.79588332209969","7.31211344600161","7.18836978934741","7.28957994299294","7.15891341967754","7.55756295191884","7.51150652457187","8.12922209587314","8.59499875326794","9.20566467723633","9.10165229621604","9.9628212185639","10.4092684413814","10.4991463146106","10.7470931673831","11.554063081539","11.8944531821643","","","","",
"Marshall Islands","MHL","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1794430028334","5.46280521821894","5.47686817968543","5.41849420143342","","","","","","","","","","","","",
"Middle income","MIC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73358724561526","2.8614354159609","3.0323205242168","3.21840248629885","3.42265598264009","3.52814138210941","3.71902806699052","3.92409166285764","4.05722830154483","4.18083566235382","4.41662852453601","4.57349542241948","4.69782656519106","4.76560218723569","4.93326789367789","5.18905653082212","5.53661520263876","5.89611306491488","6.2176209200023","6.32899010344208","6.43090200170284","6.71124119380466","6.95336979032053","7.28654929469314","7.64233487390233","","","","","",
"North Macedonia","MKD","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.45444917996142","4.40941150445747","3.78715098617971","3.4941536278672","3.93042013515048","3.9265059503835","3.42307209256158","3.88428889857464","3.78569419228176","4.26080261059798","4.67345644141971","4.77985564979364","5.11184938180904","4.78650359601482","5.30296295919226","5.70827522444708","6.0400081310875","6.31041901848252","7.13028449619932","8.02135560787552","8.10758156568493","7.70967405016673","8.29323483953131","9.72739456696477","10.5895835357781","","","","","",
"Mali","MLI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76054409626133","5.4078145934339","5.85617402562857","4.89558449564263","5.82569066092866","6.87362251606441","7.44558015398262","7.38988112059717","8.85117756268167","8.72799337510575","11.2176565043951","9.80412418171247","11.1029502819886","10.1074677118968","10.3558068816696","10.1930388659731","11.2974338511247","11.5430359764935","12.8176354365063","13.8509225207546","13.8194543906993","14.3407450933555","14.0821153328632","17.2360770649571","18.7432095057685","","","","","",
"Myanmar","MMR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83411297418698","1.91572237855401","2.08401052715633","2.28052137196406","2.35501823969441","2.48617662760083","2.68967783868142","2.8312001188871","2.95097028290519","3.30969160997627","3.73150883903136","4.34491486583196","4.78285559001876","5.11342774263969","5.65233105868465","6.59688068987317","7.577938855043","8.39916352023342","9.79288379953578","11.5141521861956","13.0390317176196","13.7584512962591","13.7694501767369","14.3181373631762","13.5541897985834","","","","","",
"Middle East & North Africa (excluding high income)","MNA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.568056650608","6.42692763764096","6.32767476053599","6.14714206062077","5.97177772248357","6.05349214736159","6.55916568209446","6.28681771188016","6.92438529714422","6.90044054112915","7.38045958214138","7.15453875832533","7.32294728611066","7.46504708780926","7.68977531319205","7.61458296823236","7.98175164458215","8.31513025931922","8.29962117887306","8.29219628172159","8.72356194613509","8.74243582592323","8.63493449358062","8.73824602300025","8.66460279607379","","","","","",
"Montenegro","MNE","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76161433529595","5.45993886833769","6.45613007224769","6.68125404985931","7.91148328519596","7.1827846677938","7.97147863213231","8.0990211695648","9.40904416872016","9.99250187271645","","","","","",
"Mongolia","MNG","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13020481449101","1.79618857281675","1.90454812748444","2.01850801676698","2.43492280212934","2.65079193778765","3.27633607405312","3.53525569325336","3.66519252248638","3.82706344801297","3.70554026253464","3.86931763565017","3.84448923016427","4.29012826869462","4.73301014353299","4.54412708316206","4.46699162259945","4.8274212379729","5.33904204294471","5.11268005768839","5.1955164514011","5.68594996736726","5.88274121548934","6.0648747235123","6.52359946158477","","","","","",
"Northern Mariana Islands","MNP","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.734045434683973","0.696086452918604","0.77289606689483","0.832234817506544","0.850345992109398","0.945304703999643","1.03935025500339","1.14402157922707","1.27127052351051","1.24474064264096","1.35517030075397","1.48510513797455","1.53374200803965","1.63656759279501","1.7753785571312","1.94837736598436","2.06662486692429","2.21738955424435","2.290770235944","2.38797569712352","2.51713541872499","2.7011011656868","2.83848410942236","2.91811230121498","","","","","",
"Mauritania","MRT","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81617187779979","8.28198044269806","8.58816439408681","8.84640144520699","9.57755812331732","9.5391111885768","10.0765838486505","10.5433233051442","10.6263343580596","10.5703164704544","10.5470058086798","10.6085460342062","11.0435919811412","11.3625729116941","11.9564337090627","12.1319854829924","12.2584807937052","13.2340840871921","13.8966441179548","14.8281062972648","14.8201209766656","15.7205652683948","16.3152904962747","16.7002795715508","17.3567636864199","","","","","",
"Malawi","MWI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
